region,name,year,month,basestate,targetstate,countryid,groupid,ucdpid_con,ucdpid_dyad,neldaid,election,alias,part,propart,nopart,viop,peacep,winner,priorp,active,ucdp,terr,beyond_10u,
AF,Front for National Salvation (Fronasa),1987,,Uganda,Uganda,500,50015,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Front for National Salvation (Fronasa),1988,,Uganda,Uganda,500,50015,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Front for National Salvation (Fronasa),1989,2,Uganda,Uganda,500,50015,,,,1,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1974,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1975,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1976,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1977,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1978,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1979,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,1,0,0,0,
AF,Uganda National Liberation Army (UNLA),1980,12,Uganda,Uganda,500,50016,,,500-1980-1210-L1,1,,1,"Omoding, Obaleil, 2000, ""Exile UPCs Plan to Mark Obote's Return in Style,"" The Monitor (Kampala), 18 May",,0,0,1,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1981,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1982,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1983,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1984,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1985,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1986,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1987,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1988,,Uganda,Uganda,500,50016,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,Uganda National Liberation Army (UNLA),1989,2,Uganda,Uganda,500,50016,,,,1,,0,,,0,0,0,0,0,0,0,0,
AF,Somali Abo Liberation Front (SALF),1972,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1973,6,Ethiopia,Ethiopia,530,53010,,,530-1973-0623-L1,1,,0,,"Election World, Ethiopia 1973",0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1974,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1975,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1976,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1977,,Ethiopia,Ethiopia,530,53010,1-261,796,,0,,0,,,0,0,0,0,1,1,1,0,796
AF,Somali Abo Liberation Front (SALF),1978,,Ethiopia,Ethiopia,530,53010,1-261,796,,0,,0,,,0,0,0,0,1,1,1,0,796
AF,Somali Abo Liberation Front (SALF),1979,,Ethiopia,Ethiopia,530,53010,1-261,796,,0,,0,,,0,0,0,0,1,1,1,0,796
AF,Somali Abo Liberation Front (SALF),1980,,Ethiopia,Ethiopia,530,53010,1-261,796,,0,,0,,,0,0,0,0,1,1,1,0,796
AF,Somali Abo Liberation Front (SALF),1981,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1982,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1983,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1984,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1985,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1986,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1987,6,Ethiopia,Ethiopia,530,53010,,,530-1987-0614-L1,1,,0,,"Election World, Ethiopia 1987",0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1988,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1989,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Somali Abo Liberation Front (SALF),1990,,Ethiopia,Ethiopia,530,53010,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Liberation Front II (ALF II),1997,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Liberation Front II (ALF II),1998,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Liberation Front II (ALF II),1999,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Liberation Front II (ALF II),2000,5,Ethiopia,Ethiopia,530,53011,,,530-2000-0514-L1,1,,1,"Election World, Ethiopia 2000",,0,0,0,1,0,0,1,0,
AF,Afar Liberation Front II (ALF II),2001,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Liberation Front II (ALF II),2002,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Liberation Front II (ALF II),2003,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Liberation Front II (ALF II),2004,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Liberation Front II (ALF II),2005,5,Ethiopia,Ethiopia,530,53011,,,530-2005-0515-L1,1,Afar National Democratic Party (ANDP),1,"Election World, Ethiopia 2005",,1,0,0,0,1,0,1,0,
AF,Afar Liberation Front II (ALF II),2006,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Liberation Front II (ALF II),2007,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Liberation Front II (ALF II),2008,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Liberation Front II (ALF II),2009,,Ethiopia,Ethiopia,530,53011,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Liberation Front II (ALF II),2010,5,Ethiopia,Ethiopia,530,53011,,,530-2010-0523-L1,1,,1,"Election World, Ethiopia 2010",,0,0,0,0,0,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),1991,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),1992,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),1993,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),1994,6,Ethiopia,Ethiopia,530,53012,,,,1,,0,,"Election World, Ethiopia 1994",0,0,0,0,0,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),1995,6,Ethiopia,Ethiopia,530,53012,,,530-1995-0507-L1,1,,0,,"Election World, Ethiopia 1995",0,0,0,0,0,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),1996,,Ethiopia,Ethiopia,530,53012,1-168,52,,0,,0,,,0,0,0,0,1,1,1,0,52
AF,Afar Revolutionary Democratic Unity Front (ARDUF),1997,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),1998,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),1999,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2000,5,Ethiopia,Ethiopia,530,53012,,,530-2000-0514-L1,1,Afar National Democratic Party,1,"Election World, Ethiopia 2005=0",,1,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2001,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2002,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2003,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2004,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2005,5,Ethiopia,Ethiopia,530,53012,,,530-2005-0515-L1,1,United Ethiopian Democratic Forces (UEDF),1,"Election World, Ethiopia 2005",,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2006,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2007,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2008,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2009,,Ethiopia,Ethiopia,530,53012,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Afar Revolutionary Democratic Unity Front (ARDUF),2010,5,Ethiopia,Ethiopia,530,53012,,,530-2010-0523-L1,1,United Ethiopian Democratic Forces (UEDF),1,"Election World, Ethiopia 2010",,0,0,0,0,0,0,1,0,
AF,Ummah Liberation Army (ULA),1993,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),1994,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),1995,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),1996,3,Sudan,Sudan,625,62510,,,625-1996-0306-L1,1,Ummah Party,0,,"Election World, Sudan 1996",0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),1997,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),1998,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,1,0,0,0,
AF,Ummah Liberation Army (ULA),1999,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,1,0,0,0,
AF,Ummah Liberation Army (ULA),2000,12,Sudan,Sudan,625,62510,,,625-2000-1213-L1,1,Ummah Party,0,,"Election World, Sudan 2000",0,0,0,0,1,0,0,0,
AF,Ummah Liberation Army (ULA),2001,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),2002,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),2003,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),2004,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),2005,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),2006,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),2007,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),2008,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),2009,,Sudan,Sudan,625,62510,,,,0,Ummah Party,0,,,0,0,0,0,0,0,0,0,
AF,Ummah Liberation Army (ULA),2010,4,Sudan,Sudan,625,62510,,,625-2010-0411-L1,1,Ummah Party,1,"Election World, Sudan 2010",,0,1,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1966,,Turkey,"Turkey, United States",640,64010,,,640-1966-0605-L1,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1967,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1968,,Turkey,"Turkey, United States",640,64010,,,640-1968-0602-L1,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1969,10,Turkey,"Turkey, United States",640,64010,,,640-1969-1012-L1,1,,0,,"IPU, Turkey 1969",0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1970,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1971,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1972,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1973,10,Turkey,"Turkey, United States",640,64010,,,640-1973-1014-L1,1,,0,,"IPU, Turkey 1973",0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1974,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1975,,Turkey,"Turkey, United States",640,64010,,,640-1975-1012-L1,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1976,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1977,6,Turkey,"Turkey, United States",640,64010,,,640-1977-0605-L1,1,,0,,"IPU, Turkey 1977",0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1978,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1979,,Turkey,"Turkey, United States",640,64010,,,640-1979-1014-L1,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1980,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1981,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1982,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1983,11,Turkey,"Turkey, United States",640,64010,,,640-1983-1106-L1,1,,0,,"IPU, Turkey 1983",0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1984,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1985,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1986,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1987,11,Turkey,"Turkey, United States",640,64010,,,640-1987-1129-L1,1,,0,,"IPU, Turkey 1987",0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1988,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1989,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Turkish People's Liberation Army (TPLA),1990,,Turkey,"Turkey, United States",640,64010,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1975,,Turkey,Turkey,640,64011,,,640-1975-1012-L1,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1976,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1977,6,Turkey,Turkey,640,64011,,,640-1977-0605-L1,1,,0,,"IPU, Turkey 1977",0,0,0,0,0,0,0,0,
ME,Dev Yol,1978,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1979,,Turkey,Turkey,640,64011,,,640-1979-1014-L1,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1980,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Dev Yol,1981,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Dev Yol,1982,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Dev Yol,1983,11,Turkey,Turkey,640,64011,,,640-1983-1106-L1,1,,0,,"IPU, Turkey 1983",0,0,0,0,1,0,0,0,
ME,Dev Yol,1984,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1985,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1986,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1987,10,Turkey,Turkey,640,64011,,,640-1987-1129-L1,1,,0,,"IPU, Turkey 1987",0,0,0,0,0,0,0,0,
ME,Dev Yol,1988,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1989,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1990,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1991,10,Turkey,Turkey,640,64011,,,640-1991-1020-L1,1,,0,,"Election World, Turkey 1991",0,0,0,0,0,0,0,0,
ME,Dev Yol,1992,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Dev Yol,1993,,Turkey,Turkey,640,64011,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1988,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1989,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1990,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1991,10,Turkey,Turkey,640,64012,,,640-1991-1020-L1,1,,0,,"Election World, Turkey 1991",0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1992,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1993,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1994,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1995,12,Turkey,Turkey,640,64012,,,640-1995-1224-L1,1,,0,,"Election World, Turkey 1995",0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1996,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1997,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1998,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),1999,4,Turkey,Turkey,640,64012,,,640-1999-0418-L1,1,,0,,"Election World, Turkey 1999",0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2000,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2001,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2002,11,Turkey,Turkey,640,64012,,,640-2002-1103-L1,1,,0,,"Election World, Turkey 2002",0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2003,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2004,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2005,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2006,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2007,7,Turkey,Turkey,640,64012,,,640-2007-0722-L1,1,,0,,"Election World, Turkey 2007",0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2008,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2009,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Islamic Great Eastern Raiders Front (IBDA-C),2010,,Turkey,Turkey,640,64012,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1984,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1985,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1986,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1987,10,Turkey,Turkey,640,64013,,,640-1987-1129-L1,1,,0,,"IPU, Turkey 1987",0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1988,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1989,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1990,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1991,10,Turkey,Turkey,640,64013,,,640-1991-1020-L1,1,,0,,"Election World, Turkey 1991",0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1992,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1993,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1994,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1995,12,Turkey,Turkey,640,64013,,,640-1995-1224-L1,1,,0,,"Election World, Turkey 1995",0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1996,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1997,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1998,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),1999,4,Turkey,Turkey,640,64013,,,640-1999-0418-L1,1,,0,,"Election World, Turkey 1999",0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2000,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2001,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2002,11,Turkey,Turkey,640,64013,,,640-2002-1103-L1,1,,0,,"Election World, Turkey 2002",0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2003,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2004,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2005,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,1,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2006,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2007,7,Turkey,Turkey,640,64013,,,640-2007-0722-L1,1,,0,,"Election World, Turkey 2007",0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2008,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2009,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,0,0,0,0,
ME,Peasant's Liberation Army (TKP/ML-TIKKO),2010,,Turkey,Turkey,640,64013,,,,0,,0,,,0,0,0,0,0,0,0,0,
